연도,학년,과목,문형,문항번호,성취기준_코드,시대,문제형식,세부형식,자료핵심요소,정답핵심요소,이미지경로,원본PDF,처리일시
2025,공통,한국사,75회심화,5,,삼국시대,자료 제시형,단일 문헌,"대대로, 욕살, 처려근지, 『한원』, 고구려",집집마다 부경 창고,output/images/hancert/2025_공통_한국사_75회심화_5.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,6,,남북국시대,수업형,교사·학생 교실 대화,"혜공왕 피살, 진골 왕위 다툼, 양길 등 호족",김헌창의 웅천주 반란,output/images/hancert/2025_공통_한국사_75회심화_6.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,7,,삼국시대,자료 제시형,단일 문헌 이후 사실,"당의 경관 파괴, 천리장성, 영류왕, 『삼국사기』",연개소문의 정변·권력 장악,output/images/hancert/2025_공통_한국사_75회심화_7.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,8,,남북국시대,자료 제시형,다중 문헌 왕계,"고왕 대조영, 인안·대흥·건흥 연호, 발해",주자감 설치·인재 양성,output/images/hancert/2025_공통_한국사_75회심화_8.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,9,,삼국시대,카드형,SNS 세계유산 카드,"백제역사유적지구, 관북리·정림사지·능산리, 부여(사비)",성왕의 사비 천도 탐구,output/images/hancert/2025_공통_한국사_75회심화_9.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,10,,남북국시대,자료 제시형,다중 문헌 연대 사이,"견훤 경애왕 핍박, 고창군 포위, 유금필",신숭겸의 공산 전투 전사,output/images/hancert/2025_공통_한국사_75회심화_10.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,11,,고려,자료 제시형,사료·해설 복합,"12목, 경학박사·의학박사, 성종, 『고려사』",최승로 시무 28조 수용,output/images/hancert/2025_공통_한국사_75회심화_11.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,12,,고려,답사형,진도 용장성 가이드,"삼별초, 승화후 온, 몽골 강화, 용장성",대장도감·팔만대장경 간행,output/images/hancert/2025_공통_한국사_75회심화_12.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,13,,고려,실내전시형,초상화 관람 해설,"최충, 해동공자, 거란 침입 후 수찬관",9재 학당 설립,output/images/hancert/2025_공통_한국사_75회심화_13.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,14,,고려,자료 제시형,문헌·연표,"서경 반란, 대화궁, 묘청의 난, 이자겸의 난~무신 정변",연표 (다) 구간,output/images/hancert/2025_공통_한국사_75회심화_14.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,15,,고려,수업형,교사 질문·학생 답변,"이생규장전, 홍건적, 개경 점거, 복주 피란",이성계 위화도 회군,output/images/hancert/2025_공통_한국사_75회심화_15.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,16,,고려,자료 제시형,단일 문헌 경제,"소(所), 해동통보, 수공업 공납",벽란도 국제 무역항,output/images/hancert/2025_공통_한국사_75회심화_16.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,17,,고려,자료 제시형,교양 강좌 포스터,"수시력, 화통도감, 고려 청자, 과학 기술 강좌",금속활자·직지심체요절,output/images/hancert/2025_공통_한국사_75회심화_17.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,18,,고려,실내전시형,메타버스 전시관,"은진 미륵, 논산 관촉사, 고려 초기",경천사지 십층석탑,output/images/hancert/2025_공통_한국사_75회심화_18.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,19,,조선,자료 제시형,단일 문헌,"배극렴·조준·정도전, 이방석 세자 책봉",제1차 왕자의 난 원인 탐구,output/images/hancert/2025_공통_한국사_75회심화_19.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,20,,조선,실내전시형,박물관 로봇 가이드,"이십삼상대회도, 상대·감찰, 사헌부",대사헌·집의·장령 관직,output/images/hancert/2025_공통_한국사_75회심화_20.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,21,,조선,실내전시형,박물관 회화 해설,"이일 시전부 정벌, 경성·경원 무역소, 여진",두만강 6진 개척,output/images/hancert/2025_공통_한국사_75회심화_21.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,22,,조선,자료 제시형,다중 문헌 연대 사이,"조광조 복권·현량과, 양재역 벽서, 중종~명종",을사사화로 윤임 제거,output/images/hancert/2025_공통_한국사_75회심화_22.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,23,,조선,자료 제시형,문학 자료·해설,"오달제, 삼학사, 남한산성, 병자호란",김준룡 광교산 전투 승리,output/images/hancert/2025_공통_한국사_75회심화_23.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,24,,조선,실내전시형,전시 유물 해설,"감란록, 이인좌의 난, 영조, 붕당",탕평 교서·탕평비,output/images/hancert/2025_공통_한국사_75회심화_24.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,25,,조선,대화형,지도 관람 2인 대화,"장용영, 한양 도성도, 정조",세책가에서 춘향전 빌리기,output/images/hancert/2025_공통_한국사_75회심화_25.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,26,,조선,자료 제시형,단일 문헌 경제(옳지 않은 것),"화성부, 메밀·고구마, 모내기, 정조",염포 왜관 일본 교역(전기 사실),output/images/hancert/2025_공통_한국사_75회심화_26.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,27,,조선,자료 제시형,회화 모니터 해설,"옥호정도, 김조순, 안동 김씨, 순조",홍경래의 난·정주성,output/images/hancert/2025_공통_한국사_75회심화_27.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,28,,개항기,자료 제시형,단일 문헌,"김옥균, 갑신정변, 『속음청사』",텐진 조약 체결 계기,output/images/hancert/2025_공통_한국사_75회심화_28.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,29,,개항기,자료 제시형,재판 기록 해설,"최시형, 교조 신원, 동학, 조병갑",포접제로 교세 확장,output/images/hancert/2025_공통_한국사_75회심화_29.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,30,,개항기,자료 제시형,잡지·소설 배경 해설,"포츠머스 조약, 러일전쟁, 베델·민영환",일본의 독도 불법 편입,output/images/hancert/2025_공통_한국사_75회심화_30.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,31,,개항기,영상자료형,태블릿 역사 채널,"지부복궐척화의소, 면암집, 최익현, 왜양일체론",을사늑약 후 태인 의병,output/images/hancert/2025_공통_한국사_75회심화_31.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,32,,개항기,자료 제시형,인물 연보,"이준, 독립협회·보안회·헌정연구회·대한자강회·신민회",보안회의 황무지 개간권 저지,output/images/hancert/2025_공통_한국사_75회심화_32.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,33,,일제강점기,자료 제시형,단일 문헌 인물,"동양 평화, 하얼빈, 뤼순, 안중근",이토 히로부미 사살,output/images/hancert/2025_공통_한국사_75회심화_33.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,34,,일제강점기,자료 제시형,법령 화면 해설,"헌병 경찰, 범죄 즉결례, 조선 태형령",회사령 시행,output/images/hancert/2025_공통_한국사_75회심화_34.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,35,,일제강점기,역사 신문형,신문 사설,"을축년 대홍수, 용산 침수, 관동 대지진 재작년",경성 제국 대학 학생,output/images/hancert/2025_공통_한국사_75회심화_35.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,36,,일제강점기,자료 제시형,해외 신문 보도,"파리 강화 회의, 3·1 운동, 프랑스 신문 혁명 표현",윌슨의 민족 자결주의,output/images/hancert/2025_공통_한국사_75회심화_36.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,37,,일제강점기,자료 제시형,인물 소개 카드,"김한종, 박상진, 대구, 대한광복회",군대식 비밀 결사,output/images/hancert/2025_공통_한국사_75회심화_37.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,38,,현대,자료 제시형,다중 문헌 발표 순서,"대한국 국제, 중추원 관제, 제헌 헌법, 대동단결선언",(나)-(가)-(라)-(다) 순서,output/images/hancert/2025_공통_한국사_75회심화_38.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,39,,일제강점기,영상자료형,영상 플레이어 이민사,"멕시코 유카탄, 에네켄 농장, 1905 한인 이주",숭무 학교 설립,output/images/hancert/2025_공통_한국사_75회심화_39.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,40,,일제강점기,수업형,교사 질문·학생 답변,"암태도 소작 쟁의, 문재철, 소작료 인하",조선 농민 총동맹 결성,output/images/hancert/2025_공통_한국사_75회심화_40.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,41,,일제강점기,대화형,잡지 대화 2인,"한글 맞춤법 통일안, 훈민정음 해례본, 조선어 학회",조선말 큰사전 편찬 추진,output/images/hancert/2025_공통_한국사_75회심화_41.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,42,,일제강점기,수업형,교실 모둠·태블릿 검색,"별건곤, 모던 걸·보이, 백화점, 근대 문화",나운규 영화 아리랑 상영,output/images/hancert/2025_공통_한국사_75회심화_42.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,43,,일제강점기,자료 제시형,사료·해설 복합,"지복영, 지청천, 충칭, 한국광복군",미국 연계 국내 진공 작전 준비,output/images/hancert/2025_공통_한국사_75회심화_43.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,44,,일제강점기,실내전시형,전시 사진 2인 대화,"금속류 회수령, 중일 전쟁, 군수 물자",애국반 조직·생활 통제,output/images/hancert/2025_공통_한국사_75회심화_44.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,45,,현대,자료 제시형,단일 성명 이후 사실,"김구, 삼천만 동포에게 읍고함, 단독 정부 반대",5·10 총선거,output/images/hancert/2025_공통_한국사_75회심화_45.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,46,,현대,자료 제시형,사진·해설,"부산 정치 파동, 발췌 개헌, 이승만 정부",한미 상호 방위 조약,output/images/hancert/2025_공통_한국사_75회심화_46.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,47,,현대,실내전시형,전시 패널 사진,"동일방직, YH 무역, 박정희 정부 여성 노동 운동",3·1 민주 구국 선언,output/images/hancert/2025_공통_한국사_75회심화_47.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,48,,현대,실내전시형,전시 사진 대화,"이한열, 호헌 철폐, 6월 민주 항쟁",5년 단임 대통령 직선제 개헌,output/images/hancert/2025_공통_한국사_75회심화_48.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,49,,현대,역사 신문형,신문 기사,"하나회 청산, 문민정부, 김영삼",거창 사건 명예 회복 특별법,output/images/hancert/2025_공통_한국사_75회심화_49.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,75회심화,50,,현대,카드형,여행 정보 웹 카드,"너븐숭이 4·3 기념관, 알뜨르 비행장, 제주",김만덕의 구휼 기록 탐구,output/images/hancert/2025_공통_한국사_75회심화_50.png,input/pdf/한능검/(75회)한국사(심화)검사지.pdf,2026-07-12T22:45:38+09:00
2025,공통,한국사,76회심화,1,,삼국시대 이전,자료 제시형,모바일 유물 해설 앱,"연천 전곡리 주먹도끼, 찍개, 찌르개, 양면 가공",구석기 시대 동굴·강가 막집 거주,output/images/hancert/2025_공통_한국사_76회심화_1.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,2,,삼국시대,자료 제시형,데이터베이스 검색,"계루부, 상가·대로·패자, 서옥제",고구려 10월 동맹 제천,output/images/hancert/2025_공통_한국사_76회심화_2.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,3,,삼국시대,자료 제시형,다중 문헌 연대 배열,"장수왕 한성 공격, 근초고왕 평양 공격, 관산성 전투",근초고왕 평양 공격→장수왕 한성 함락→관산성 전투,output/images/hancert/2025_공통_한국사_76회심화_3.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,4,,삼국시대,자료 제시형,문화유산 퍼즐 안내,"부여 능산리 금동 대향로, 백제",백제 산수문전,output/images/hancert/2025_공통_한국사_76회심화_4.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,5,,남북국시대,자료 제시형,탐구 동아리 게시판,"정창원 신라 촌락 문서, 서원경, 민정 문서",청해진 중심 해상 무역,output/images/hancert/2025_공통_한국사_76회심화_5.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,6,,남북국시대,수업형,모둠 발표 준비 대화,"국학, 9주, 9서당, 신문왕",관료전 지급과 녹읍 폐지,output/images/hancert/2025_공통_한국사_76회심화_6.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,7,,남북국시대,카드형,인물 정보 카드,"의상, 백화도량발원문, 낙산사, 부석사",화엄일승법계도 작성,output/images/hancert/2025_공통_한국사_76회심화_7.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,8,,남북국시대,계획서형,영상 대본,"최치원, 대봉예, 발해·신라 자리 쟁장",발해 5경 15부 62주,output/images/hancert/2025_공통_한국사_76회심화_8.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,9,,남북국시대,역사 장면형,연표 장면 삽화,"혜공왕 시해, 원종·애노의 난, 신라 하대",김헌창의 웅천주 반란,output/images/hancert/2025_공통_한국사_76회심화_9.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,10,,고려,자료 제시형,단일 문헌,"견훤 금산사 탈출, 왕건, 유금필",신검군의 일리천 전투 패배,output/images/hancert/2025_공통_한국사_76회심화_10.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,11,,고려,역사 장면형,국왕 알현 장면,"청연각, 보문각, 양현고, 예종",국자감 7재 전문 강좌 개설,output/images/hancert/2025_공통_한국사_76회심화_11.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,12,,고려,자료 제시형,탐구 보고서 표,"정중부, 이의민, 최충헌, 야별초·좌우별초, 최우",정방 설치,output/images/hancert/2025_공통_한국사_76회심화_12.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,13,,고려,자료 제시형,유물·모형 설명 발표,"황비창천명 거울, 무역선, 송·일본·아라비아 교역",주전도감 설치와 해동통보 발행,output/images/hancert/2025_공통_한국사_76회심화_13.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,14,,고려,자료 제시형,다중 문헌 연대 배열,"이자겸의 난, 왕규의 난, 강조의 정변",왕규의 난→강조의 정변→이자겸의 난,output/images/hancert/2025_공통_한국사_76회심화_14.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,15,,고려,자료 제시형,고지도,"개성 전도, 만월대, 성균관, 현릉, 만부교, 숭양서원",강감찬 건의 나성 성곽 탐색,output/images/hancert/2025_공통_한국사_76회심화_15.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,16,,고려,대화형,학생 2인 대화,"김윤후, 충주산성, 1253, 몽골",강화도 천도와 항전,output/images/hancert/2025_공통_한국사_76회심화_16.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,17,,고려,실내전시형,특별전 포스터,"고려 상형자기, 비색, 청자 향로",청자 어룡형 주전자,output/images/hancert/2025_공통_한국사_76회심화_17.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,18,,고려,영상자료형,가상 뉴스,"원 황녀 입국, 충렬왕, 변발, 겁령구",응방 설치,output/images/hancert/2025_공통_한국사_76회심화_18.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,19,,조선,인터뷰형,현대인·국왕 인터뷰,"박연, 편경, 아악, 세종",삼강행실도 편찬,output/images/hancert/2025_공통_한국사_76회심화_19.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,20,,조선,자료 제시형,노래·화면 해설,"교동도 유배, 폐비 윤씨, 흥청, 연산군",무오사화와 김일손 등 피해,output/images/hancert/2025_공통_한국사_76회심화_20.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,21,,조선,자료 제시형,문헌+전투 지도,"이치 전투, 권율, 황진, 임진왜란",정문부의 북관대첩,output/images/hancert/2025_공통_한국사_76회심화_21.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,22,,조선,실내전시형,박물관 오디오 가이드,"옥당, 홍문관, 십팔학사 현판",사헌부·사간원과 함께 3사,output/images/hancert/2025_공통_한국사_76회심화_22.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,23,,조선,자료 제시형,단일 문헌,"방납, 김육, 대동법, 호서",공인 등장 배경 조사,output/images/hancert/2025_공통_한국사_76회심화_23.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,24,,조선,수업형,모둠 토론,"곽우록, 한전론, 영업전, 이익",성호사설의 여섯 가지 좀,output/images/hancert/2025_공통_한국사_76회심화_24.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,25,,조선,자료 제시형,단일 문헌,"준천사, 청계천, 신문고, 영조",속대전 편찬,output/images/hancert/2025_공통_한국사_76회심화_25.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,26,,조선,역사 장면형,시대 배경 인물 대화,"신유박해, 이승훈, 정약종, 사학 단속",계미자 주조는 조선 후기 장면으로 부적절,output/images/hancert/2025_공통_한국사_76회심화_26.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,27,,조선,챗봇형,대화형 AI 챗봇,"신윤복, 연소답청, 혜원",월하정인,output/images/hancert/2025_공통_한국사_76회심화_27.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,28,,개항기,자료 제시형,상소+연표,"최익현, 강화도 조약 반대, 왜양일체론",신미양요와 갑신정변 사이(나),output/images/hancert/2025_공통_한국사_76회심화_28.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,29,,개항기,자료 제시형,사료 해설,"영건일감, 원납전, 경복궁 중건, 흥선대원군",한성근 부대의 문수산성 항전,output/images/hancert/2025_공통_한국사_76회심화_29.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,30,,개항기,수업형,모둠 대화,"조청상민수륙무역장정, 양화진·한성 청 상점",임오군란을 계기로 체결,output/images/hancert/2025_공통_한국사_76회심화_30.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,31,,개항기,실내전시형,특별전 포스터,"전봉준 공초, 갑오군정실기, 사발통문, 동학 농민 운동",집강소 중심 폐정 개혁,output/images/hancert/2025_공통_한국사_76회심화_31.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,32,,개항기,역사 신문형,역사 신문 지면,"독립관 토론회, 이상재, 독립협회, 1897",관민 공동회와 헌의 6조,output/images/hancert/2025_공통_한국사_76회심화_32.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,33,,개항기,역사 토론형,패널 토론,"구본신참, 원수부, 광무개혁",지계 발급,output/images/hancert/2025_공통_한국사_76회심화_33.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,34,,개항기,수업형,모둠 탐구 게시판,"배재학당, 광혜원, 한성전기회사, 원각사",알렌 건의 병원·전차 운영이 옳음,output/images/hancert/2025_공통_한국사_76회심화_34.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,35,,개항기,수업형,온라인 교실 과제,"을사늑약, 통감부, 국권 수호, 신돌석·나철·이재명",이상설의 헤이그 특사,output/images/hancert/2025_공통_한국사_76회심화_35.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,36,,일제강점기,자료 제시형,신문 기사 슬라이드,"조선태형령, 헌병 경찰, 무단 통치",제복·칼을 찬 교사 수업 장면,output/images/hancert/2025_공통_한국사_76회심화_36.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,37,,일제강점기,자료 제시형,법령 화면 해설,"제2차 조선교육령, 내선공통, 보통학교 6년",조선 민립 대학 기성회 총회,output/images/hancert/2025_공통_한국사_76회심화_37.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,38,,일제강점기,자료 제시형,웹 인물 소개,"마쟈르, 김원봉, 의열단, 폭탄 제조",조선 혁명 선언으로 이념·방침 공표,output/images/hancert/2025_공통_한국사_76회심화_38.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,39,,일제강점기,자료 제시형,삽화+해설,"조만식, 물산장려운동, 내 살림 내 것으로",자작회·토산 애용 부인회 활동,output/images/hancert/2025_공통_한국사_76회심화_39.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,40,,일제강점기,실내전시형,박물관 홀로그램 전시,"근우회, 박신우, 1927, 여성 운동",좌우 아우른 민족 협동 전선,output/images/hancert/2025_공통_한국사_76회심화_40.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,41,,일제강점기,자료 제시형,독립운동가 특집,"이상정·권기옥, 한국광복군, 임시정부, 충칭",경학사 조직은 임시정부 사실이 아님,output/images/hancert/2025_공통_한국사_76회심화_41.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,42,,일제강점기,자료 제시형,일기,"중일전쟁, 미나미 지로, 황국신민의 서사",여자 정신 근로령 공표,output/images/hancert/2025_공통_한국사_76회심화_42.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,43,,일제강점기,자료 제시형,시민 강좌 안내,"백화점, 다방, 문화주택, 일제 강점기 일상",새마을 운동은 해당 시기 주제가 아님,output/images/hancert/2025_공통_한국사_76회심화_43.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,44,,현대,자료 제시형,단일 문헌,"여운형, 건국준비위원회, 엔도, 8·15",조선 인민 공화국 선포 후 해산,output/images/hancert/2025_공통_한국사_76회심화_44.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
2025,공통,한국사,76회심화,45,,현대,답사형,유적지 현장 가이드,"제주 4·3, 순이 삼촌, 단독 선거 반대 진압",진상 규명·명예 회복 특별법 제정,output/images/hancert/2025_공통_한국사_76회심화_45.png,input/pdf/한능검/(76회)한국사(심화)검사지.pdf,2026-07-12T22:45:47+09:00
